image_filename,box_id,bbox,yolo_confidence,predicted_class_id,predicted_class_name,classifier_confidence
VAIPE_P_117_5.jpg,0,"[1127, 2095, 1531, 2533]",0.6794,51,51,1.0
VAIPE_P_117_5.jpg,1,"[2104, 2280, 2794, 3088]",0.6373,58,58,1.0
VAIPE_P_118_0.jpg,0,"[694, 378, 857, 519]",0.8865,8,8,1.0
VAIPE_P_118_0.jpg,1,"[785, 530, 873, 619]",0.8646,46,46,1.0
VAIPE_P_118_1.jpg,0,"[775, 540, 904, 719]",0.8369,8,8,1.0
VAIPE_P_118_1.jpg,1,"[577, 541, 671, 634]",0.8262,46,46,1.0
VAIPE_P_118_2.jpg,0,"[1285, 1661, 1669, 2262]",0.668,87,87,1.0
VAIPE_P_118_2.jpg,1,"[1132, 2329, 1677, 3039]",0.4506,104,104,1.0
VAIPE_P_118_2.jpg,2,"[1025, 1596, 1320, 2295]",0.3301,18,18,0.8
VAIPE_P_118_3.jpg,0,"[647, 1208, 1109, 1666]",0.7235,6,6,1.0
VAIPE_P_118_3.jpg,1,"[429, 1709, 1366, 2622]",0.4713,57,57,1.0
VAIPE_P_119_0.jpg,0,"[1214, 2318, 1689, 2806]",0.8702,54,54,1.0
VAIPE_P_119_0.jpg,1,"[962, 2342, 1260, 2770]",0.8446,33,33,1.0
VAIPE_P_119_1.jpg,0,"[1807, 1268, 2237, 1627]",0.6989,37,37,1.0
VAIPE_P_119_1.jpg,1,"[2112, 524, 2500, 916]",0.413,37,37,1.0
VAIPE_P_119_1.jpg,2,"[2528, 910, 2990, 1187]",0.3323,37,37,1.0
VAIPE_P_119_2.jpg,0,"[1441, 1278, 2178, 2002]",0.7757,59,59,1.0
VAIPE_P_119_2.jpg,1,"[1514, 2025, 2066, 2555]",0.739,64,64,1.0
VAIPE_P_119_2.jpg,2,"[784, 2453, 1717, 3488]",0.7045,79,79,1.0
VAIPE_P_119_2.jpg,3,"[508, 1918, 1309, 2743]",0.5415,7,7,1.0
VAIPE_P_11_0.jpg,0,"[1054, 1981, 1606, 2507]",0.8736,54,54,1.0
VAIPE_P_11_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_11_2.jpg,0,"[2280, 1905, 2949, 2934]",0.8577,89,89,0.8
VAIPE_P_11_2.jpg,1,"[1638, 1112, 2331, 1971]",0.7854,58,58,1.0
VAIPE_P_11_2.jpg,2,"[2550, 737, 3148, 1315]",0.6208,14,14,1.0
VAIPE_P_11_2.jpg,3,"[1189, 43, 1944, 1083]",0.2977,91,91,1.0
VAIPE_P_11_2.jpg,4,"[871, 2148, 1488, 2765]",0.2566,37,37,0.8
VAIPE_P_11_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_120_0.jpg,0,"[908, 1724, 1562, 2412]",0.7901,64,64,1.0
VAIPE_P_120_0.jpg,1,"[1637, 1932, 2301, 2628]",0.7555,64,64,1.0
VAIPE_P_120_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_120_10.jpg,0,"[1047, 1261, 1706, 1826]",0.852,64,64,1.0
VAIPE_P_120_10.jpg,1,"[1384, 1960, 2067, 2634]",0.8196,64,64,1.0
VAIPE_P_120_11.jpg,0,"[1232, 1958, 1729, 2654]",0.8392,15,15,1.0
VAIPE_P_120_12.jpg,0,"[2681, 1155, 3607, 1740]",0.8693,89,89,0.6
VAIPE_P_120_12.jpg,1,"[1864, 1544, 2706, 2235]",0.8679,8,8,1.0
VAIPE_P_120_12.jpg,2,"[1356, 2191, 1721, 2561]",0.8313,51,51,1.0
VAIPE_P_120_12.jpg,3,"[852, 1371, 1228, 1713]",0.7706,4,4,1.0
VAIPE_P_120_12.jpg,4,"[2123, 173, 2802, 878]",0.7479,51,51,1.0
VAIPE_P_120_2.jpg,0,"[1291, 2415, 2044, 2971]",0.717,15,15,1.0
VAIPE_P_120_3.jpg,0,"[1448, 1780, 1994, 2603]",0.7681,15,15,1.0
VAIPE_P_120_4.jpg,0,"[1280, 3090, 1870, 3755]",0.781,64,64,1.0
VAIPE_P_120_4.jpg,1,"[1332, 995, 1982, 1584]",0.5872,64,64,1.0
VAIPE_P_120_5.jpg,-1,,,,NO_DETECTION,
VAIPE_P_120_6.jpg,0,"[1937, 1815, 2589, 2487]",0.6722,64,64,1.0
VAIPE_P_120_6.jpg,1,"[1286, 2297, 1907, 2937]",0.5584,64,64,1.0
VAIPE_P_120_7.jpg,-1,,,,NO_DETECTION,
VAIPE_P_120_8.jpg,-1,,,,NO_DETECTION,
VAIPE_P_120_9.jpg,0,"[908, 2064, 1810, 2646]",0.7516,15,15,1.0
VAIPE_P_121_0.jpg,0,"[1010, 2304, 1665, 3179]",0.8666,24,24,1.0
VAIPE_P_121_0.jpg,1,"[1128, 2080, 1952, 2654]",0.8666,24,24,1.0
VAIPE_P_121_1.jpg,0,"[1491, 2114, 2154, 2904]",0.8765,24,24,1.0
VAIPE_P_121_1.jpg,1,"[1240, 1817, 1654, 2681]",0.8508,24,24,1.0
VAIPE_P_122_0.jpg,0,"[1329, 1678, 2046, 2431]",0.8594,92,92,1.0
VAIPE_P_122_1.jpg,0,"[1062, 2116, 1929, 2637]",0.8527,92,92,1.0
VAIPE_P_122_2.jpg,0,"[2834, 1022, 3767, 1900]",0.8462,10,10,1.0
VAIPE_P_122_2.jpg,1,"[1975, 2013, 2735, 2744]",0.8149,71,71,0.6
VAIPE_P_122_2.jpg,2,"[1607, 0, 2443, 822]",0.7806,91,91,0.6
VAIPE_P_122_2.jpg,3,"[1636, 1145, 2638, 1651]",0.7569,18,18,1.0
VAIPE_P_122_3.jpg,0,"[149, 1132, 690, 1408]",0.7596,62,62,1.0
VAIPE_P_122_3.jpg,1,"[1005, 1185, 1186, 1423]",0.435,72,72,0.8
VAIPE_P_123_0.jpg,0,"[785, 1875, 1220, 2724]",0.6462,68,68,1.0
VAIPE_P_123_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_123_2.jpg,0,"[1277, 2122, 1889, 2624]",0.7241,68,68,1.0
VAIPE_P_123_2.jpg,1,"[1179, 1892, 1779, 2382]",0.705,68,68,1.0
VAIPE_P_123_3.jpg,0,"[685, 1861, 1133, 2468]",0.5362,68,68,1.0
VAIPE_P_123_4.jpg,0,"[2843, 1465, 3296, 1886]",0.7265,4,4,1.0
VAIPE_P_123_4.jpg,1,"[2098, 182, 2690, 1003]",0.6609,15,15,0.8
VAIPE_P_123_4.jpg,2,"[2081, 1770, 2653, 2346]",0.6221,83,83,1.0
VAIPE_P_123_4.jpg,3,"[2925, 733, 3370, 1147]",0.5839,51,51,1.0
VAIPE_P_123_4.jpg,4,"[974, 582, 1558, 1149]",0.5146,83,83,1.0
VAIPE_P_124_0.jpg,0,"[728, 1176, 1577, 1655]",0.8511,60,60,1.0
VAIPE_P_124_0.jpg,1,"[338, 1399, 907, 2440]",0.8348,26,26,1.0
VAIPE_P_124_1.jpg,0,"[846, 3022, 1684, 3468]",0.8813,26,26,0.8
VAIPE_P_124_1.jpg,1,"[886, 2305, 1581, 2686]",0.8722,60,60,1.0
VAIPE_P_124_2.jpg,0,"[1479, 1621, 2032, 2532]",0.8457,91,91,1.0
VAIPE_P_124_2.jpg,1,"[2903, 994, 3251, 1333]",0.8115,51,51,1.0
VAIPE_P_124_2.jpg,2,"[2047, 1075, 2569, 1927]",0.7598,19,19,1.0
VAIPE_P_124_2.jpg,3,"[1327, 736, 1912, 1396]",0.6962,97,97,1.0
VAIPE_P_124_2.jpg,4,"[2226, 343, 2610, 701]",0.5606,51,51,1.0
VAIPE_P_124_3.jpg,0,"[469, 524, 598, 671]",0.9075,23,23,0.6
VAIPE_P_124_3.jpg,1,"[316, 584, 426, 692]",0.8877,86,86,1.0
VAIPE_P_124_3.jpg,2,"[197, 490, 318, 726]",0.8666,26,26,1.0
VAIPE_P_124_4.jpg,-1,,,,NO_DETECTION,
VAIPE_P_125_0.jpg,0,"[357, 439, 514, 660]",0.8962,26,26,1.0
VAIPE_P_125_0.jpg,1,"[206, 477, 390, 584]",0.8835,91,91,1.0
VAIPE_P_125_0.jpg,2,"[200, 557, 424, 666]",0.8666,26,26,1.0
VAIPE_P_126_0.jpg,0,"[125, 202, 163, 276]",0.899,10,10,1.0
VAIPE_P_126_0.jpg,1,"[89, 301, 164, 353]",0.8966,10,10,1.0
VAIPE_P_126_1.jpg,0,"[109, 260, 153, 295]",0.8744,29,29,1.0
VAIPE_P_126_1.jpg,1,"[90, 216, 111, 262]",0.8684,29,29,1.0
VAIPE_P_126_2.jpg,0,"[159, 174, 216, 249]",0.889,10,10,1.0
VAIPE_P_126_2.jpg,1,"[91, 203, 131, 285]",0.8831,10,10,1.0
VAIPE_P_127_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_128_0.jpg,0,"[1462, 2713, 2087, 3353]",0.4006,43,43,1.0
VAIPE_P_128_0.jpg,1,"[1246, 2389, 1956, 2787]",0.3964,21,21,1.0
VAIPE_P_128_1.jpg,0,"[1669, 1667, 2239, 2449]",0.8165,43,43,1.0
VAIPE_P_128_1.jpg,1,"[1193, 1570, 1596, 2291]",0.6046,21,21,1.0
VAIPE_P_129_0.jpg,0,"[1346, 1534, 1959, 2212]",0.5025,70,70,0.6
VAIPE_P_129_1.jpg,-1,,,,NO_DETECTION,
VAIPE_P_129_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_129_3.jpg,0,"[920, 1777, 1650, 2316]",0.7878,97,97,1.0
VAIPE_P_129_3.jpg,1,"[1586, 1682, 2162, 2453]",0.3419,97,97,1.0
VAIPE_P_129_4.jpg,-1,,,,NO_DETECTION,
VAIPE_P_129_5.jpg,-1,,,,NO_DETECTION,
VAIPE_P_129_6.jpg,0,"[1114, 1658, 1651, 2180]",0.3749,97,97,1.0
VAIPE_P_129_7.jpg,-1,,,,NO_DETECTION,
VAIPE_P_129_8.jpg,0,"[1104, 1265, 1546, 1670]",0.4032,70,70,1.0
VAIPE_P_129_8.jpg,1,"[1665, 934, 2098, 1609]",0.2944,97,97,1.0
VAIPE_P_12_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_130_0.jpg,0,"[1250, 2001, 1730, 2723]",0.8649,97,97,1.0
VAIPE_P_130_1.jpg,0,"[1202, 2094, 1711, 2606]",0.8834,97,97,1.0
VAIPE_P_130_2.jpg,0,"[1029, 1970, 1542, 2498]",0.9011,97,97,1.0
VAIPE_P_130_3.jpg,0,"[1063, 2024, 1528, 2720]",0.8817,97,97,1.0
VAIPE_P_130_4.jpg,0,"[873, 1767, 1244, 2037]",0.871,37,37,1.0
VAIPE_P_130_4.jpg,1,"[1143, 1864, 1590, 2401]",0.7933,97,97,1.0
VAIPE_P_130_5.jpg,0,"[1110, 1670, 1596, 2374]",0.8692,97,97,1.0
VAIPE_P_131_0.jpg,0,"[47, 180, 108, 214]",0.912,10,10,1.0
VAIPE_P_131_0.jpg,1,"[142, 289, 199, 327]",0.9037,91,91,1.0
VAIPE_P_131_0.jpg,2,"[21, 136, 81, 165]",0.9024,10,10,1.0
VAIPE_P_131_0.jpg,3,"[74, 242, 101, 265]",0.8607,76,76,0.6
VAIPE_P_131_0.jpg,4,"[119, 250, 142, 278]",0.8571,74,74,1.0
VAIPE_P_131_0.jpg,5,"[185, 188, 208, 215]",0.855,74,74,1.0
VAIPE_P_131_0.jpg,6,"[189, 241, 216, 265]",0.8543,74,74,0.8
VAIPE_P_132_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_132_1.jpg,0,"[748, 2520, 1520, 2904]",0.4764,91,91,1.0
VAIPE_P_132_1.jpg,1,"[1105, 1863, 1934, 2242]",0.3067,43,43,1.0
VAIPE_P_132_2.jpg,0,"[1852, 3080, 2693, 3738]",0.2874,27,27,0.6
VAIPE_P_132_3.jpg,0,"[808, 1358, 1310, 1888]",0.7027,91,91,1.0
VAIPE_P_132_3.jpg,1,"[1048, 1184, 1776, 1711]",0.3847,43,43,1.0
VAIPE_P_132_3.jpg,2,"[1370, 1634, 1802, 2305]",0.3297,43,43,1.0
VAIPE_P_133_0.jpg,0,"[800, 2383, 1542, 2742]",0.8963,99,99,1.0
VAIPE_P_133_0.jpg,1,"[1250, 1809, 1683, 2234]",0.8793,51,51,1.0
VAIPE_P_133_0.jpg,2,"[536, 1550, 995, 1992]",0.8728,51,51,1.0
VAIPE_P_133_1.jpg,0,"[1451, 1371, 1931, 1898]",0.8918,99,99,1.0
VAIPE_P_133_1.jpg,1,"[2197, 1701, 2585, 2066]",0.8656,51,51,1.0
VAIPE_P_133_1.jpg,2,"[1459, 1828, 2064, 2193]",0.8619,99,99,1.0
VAIPE_P_133_1.jpg,3,"[709, 2202, 1094, 2583]",0.8528,51,51,1.0
VAIPE_P_133_2.jpg,0,"[1261, 2173, 2022, 2765]",0.8776,99,99,1.0
VAIPE_P_133_2.jpg,1,"[950, 1216, 1445, 1679]",0.8668,51,51,1.0
VAIPE_P_133_2.jpg,2,"[849, 1836, 1349, 2318]",0.3331,51,51,1.0
VAIPE_P_134_0.jpg,0,"[1035, 2290, 1369, 2552]",0.8228,74,74,1.0
VAIPE_P_134_0.jpg,1,"[1425, 1839, 1750, 2089]",0.8083,74,74,1.0
VAIPE_P_134_1.jpg,0,"[1131, 2276, 1373, 2604]",0.8638,74,74,1.0
VAIPE_P_134_1.jpg,1,"[1273, 1928, 1590, 2177]",0.8518,74,74,1.0
VAIPE_P_135_0.jpg,0,"[279, 457, 599, 716]",0.7801,91,91,1.0
VAIPE_P_136_0.jpg,0,"[672, 512, 768, 604]",0.8222,14,14,1.0
VAIPE_P_136_1.jpg,0,"[277, 574, 450, 756]",0.8361,8,8,1.0
VAIPE_P_136_1.jpg,1,"[285, 371, 395, 484]",0.7595,46,46,1.0
VAIPE_P_136_2.jpg,0,"[286, 797, 421, 897]",0.787,14,14,1.0
VAIPE_P_136_3.jpg,0,"[277, 594, 384, 800]",0.8466,8,8,1.0
VAIPE_P_136_3.jpg,1,"[184, 591, 290, 697]",0.8328,46,46,1.0
VAIPE_P_136_4.jpg,0,"[393, 865, 479, 958]",0.799,46,46,1.0
VAIPE_P_136_4.jpg,1,"[342, 674, 511, 773]",0.7043,8,8,1.0
VAIPE_P_136_4.jpg,2,"[328, 638, 521, 804]",0.3837,8,8,1.0
VAIPE_P_136_5.jpg,0,"[461, 1065, 647, 1181]",0.8963,8,8,1.0
VAIPE_P_136_5.jpg,1,"[379, 998, 479, 1101]",0.8298,46,46,1.0
VAIPE_P_136_6.jpg,0,"[346, 747, 436, 909]",0.8452,8,8,1.0
VAIPE_P_136_6.jpg,1,"[526, 710, 607, 791]",0.7836,46,46,1.0
VAIPE_P_136_6.jpg,2,"[250, 0, 381, 44]",0.2673,46,46,1.0
VAIPE_P_136_7.jpg,0,"[387, 687, 550, 771]",0.8519,8,8,1.0
VAIPE_P_136_7.jpg,1,"[310, 630, 398, 710]",0.8379,46,46,1.0
VAIPE_P_136_8.jpg,0,"[376, 894, 467, 981]",0.8419,46,46,1.0
VAIPE_P_137_0.jpg,0,"[1070, 1863, 1661, 2267]",0.799,38,38,1.0
VAIPE_P_138_0.jpg,0,"[1011, 2799, 1304, 3377]",0.8506,89,89,1.0
VAIPE_P_138_0.jpg,1,"[1148, 2339, 1484, 2995]",0.8196,24,24,1.0
VAIPE_P_138_1.jpg,0,"[718, 1988, 1086, 2657]",0.8484,99,99,0.6
VAIPE_P_138_1.jpg,1,"[1063, 2098, 1780, 2612]",0.3332,24,24,1.0
VAIPE_P_139_0.jpg,0,"[694, 2098, 1263, 2974]",0.8957,26,26,1.0
VAIPE_P_139_0.jpg,1,"[995, 1643, 1574, 2455]",0.8939,26,26,1.0
VAIPE_P_139_0.jpg,2,"[1308, 1725, 1838, 2462]",0.8841,2,2,1.0
VAIPE_P_139_0.jpg,3,"[1517, 2174, 1982, 2670]",0.8822,64,64,1.0
VAIPE_P_139_0.jpg,4,"[821, 1629, 1250, 2069]",0.8818,64,64,1.0
VAIPE_P_139_0.jpg,5,"[285, 2123, 759, 2951]",0.8639,2,2,1.0
VAIPE_P_139_1.jpg,0,"[569, 2045, 964, 2471]",0.8766,64,64,1.0
VAIPE_P_139_1.jpg,1,"[508, 2437, 949, 2869]",0.809,64,64,1.0
VAIPE_P_139_1.jpg,2,"[1431, 2200, 1937, 2802]",0.7956,2,2,1.0
VAIPE_P_139_1.jpg,3,"[861, 1790, 1257, 2596]",0.7219,26,26,1.0
VAIPE_P_139_1.jpg,4,"[1157, 1946, 1874, 2556]",0.6327,26,26,1.0
VAIPE_P_139_1.jpg,5,"[1152, 1692, 1820, 2053]",0.5085,2,2,1.0
VAIPE_P_13_0.jpg,0,"[1053, 2089, 1827, 2837]",0.868,55,55,1.0
VAIPE_P_13_1.jpg,0,"[731, 1606, 1230, 2063]",0.8523,55,55,1.0
VAIPE_P_13_1.jpg,1,"[1002, 1825, 1480, 2275]",0.8261,38,38,1.0
VAIPE_P_13_2.jpg,0,"[736, 2911, 1718, 3847]",0.8927,79,79,1.0
VAIPE_P_13_2.jpg,1,"[96, 1302, 1027, 2056]",0.829,60,60,0.8
VAIPE_P_13_2.jpg,2,"[1386, 1513, 1886, 2449]",0.7736,15,15,0.6
VAIPE_P_13_2.jpg,3,"[1646, 2979, 2340, 3753]",0.4928,100,100,1.0
VAIPE_P_13_2.jpg,4,"[1936, 871, 2634, 1578]",0.3394,100,100,1.0
VAIPE_P_140_0.jpg,0,"[1432, 2434, 1907, 3179]",0.8517,99,99,1.0
VAIPE_P_140_0.jpg,1,"[941, 2489, 1374, 3237]",0.8099,99,99,1.0
VAIPE_P_141_0.jpg,0,"[1279, 2337, 1746, 2813]",0.839,54,54,1.0
VAIPE_P_141_1.jpg,0,"[770, 1761, 1406, 2365]",0.745,54,54,1.0
VAIPE_P_141_2.jpg,0,"[2076, 1807, 2642, 2338]",0.5006,54,54,1.0
VAIPE_P_141_3.jpg,0,"[1351, 1778, 2021, 2399]",0.6517,54,54,1.0
VAIPE_P_141_4.jpg,0,"[1268, 2073, 1584, 2480]",0.8593,15,15,1.0
VAIPE_P_142_0.jpg,0,"[904, 2229, 1153, 2678]",0.6299,99,99,1.0
VAIPE_P_142_0.jpg,1,"[1089, 2176, 1337, 2702]",0.5615,10,10,1.0
VAIPE_P_142_0.jpg,2,"[992, 1996, 1251, 2255]",0.5603,64,64,1.0
VAIPE_P_142_0.jpg,3,"[1288, 2262, 1567, 2534]",0.4745,64,64,1.0
VAIPE_P_142_0.jpg,4,"[699, 2246, 966, 2802]",0.405,10,10,1.0
VAIPE_P_142_1.jpg,0,"[410, 2405, 969, 2630]",0.5335,10,10,1.0
VAIPE_P_142_1.jpg,1,"[616, 2589, 1164, 2819]",0.3586,10,10,1.0
VAIPE_P_142_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_142_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_142_4.jpg,0,"[1388, 1890, 1653, 2134]",0.8431,64,64,1.0
VAIPE_P_142_4.jpg,1,"[1014, 2030, 1329, 2517]",0.8327,10,10,1.0
VAIPE_P_142_4.jpg,2,"[839, 2072, 1137, 2480]",0.8219,99,99,1.0
VAIPE_P_142_4.jpg,3,"[1327, 2024, 1634, 2509]",0.813,10,10,1.0
VAIPE_P_142_4.jpg,4,"[944, 1877, 1212, 2120]",0.7787,64,64,1.0
VAIPE_P_143_0.jpg,0,"[1493, 2127, 1875, 2783]",0.9057,2,2,1.0
VAIPE_P_143_0.jpg,1,"[1154, 1633, 1617, 2195]",0.8905,91,91,1.0
VAIPE_P_143_0.jpg,2,"[1349, 2678, 1937, 3258]",0.8848,2,2,1.0
VAIPE_P_143_0.jpg,3,"[1917, 2318, 2349, 3075]",0.7993,19,19,1.0
VAIPE_P_143_0.jpg,4,"[1696, 2152, 2119, 2885]",0.6382,19,19,1.0
VAIPE_P_144_0.jpg,0,"[785, 1643, 1576, 2510]",0.8926,91,91,1.0
VAIPE_P_144_0.jpg,1,"[941, 2361, 2249, 3111]",0.8879,104,104,1.0
VAIPE_P_144_0.jpg,2,"[1517, 1991, 2697, 2448]",0.8412,19,19,1.0
VAIPE_P_144_1.jpg,0,"[1034, 2746, 1749, 3476]",0.8842,91,91,1.0
VAIPE_P_144_1.jpg,1,"[1044, 2105, 2170, 2645]",0.8697,104,104,1.0
VAIPE_P_144_1.jpg,2,"[1530, 1755, 2625, 2236]",0.6378,19,19,1.0
VAIPE_P_144_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_144_3.jpg,0,"[1114, 2431, 1876, 3444]",0.7968,19,19,1.0
VAIPE_P_144_3.jpg,1,"[1105, 1465, 1619, 2268]",0.7495,91,91,1.0
VAIPE_P_144_3.jpg,2,"[1441, 1324, 2092, 2399]",0.6441,104,104,1.0
VAIPE_P_145_0.jpg,0,"[1988, 1187, 2511, 1881]",0.7862,89,89,1.0
VAIPE_P_145_0.jpg,1,"[1318, 1280, 1633, 1602]",0.757,7,7,1.0
VAIPE_P_145_0.jpg,2,"[1397, 1639, 2148, 2128]",0.7361,89,89,1.0
VAIPE_P_145_0.jpg,3,"[2439, 1153, 2941, 1979]",0.6997,43,43,1.0
VAIPE_P_145_0.jpg,4,"[1687, 1174, 1987, 1497]",0.6863,7,7,1.0
VAIPE_P_145_0.jpg,5,"[2672, 1184, 3250, 2014]",0.2906,43,43,1.0
VAIPE_P_145_1.jpg,0,"[2019, 1252, 2350, 1577]",0.309,7,7,1.0
VAIPE_P_145_2.jpg,0,"[369, 840, 1264, 1229]",0.5482,43,43,1.0
VAIPE_P_145_2.jpg,1,"[2312, 532, 2684, 892]",0.3972,7,7,1.0
VAIPE_P_145_2.jpg,2,"[1244, 811, 1730, 1550]",0.3956,89,89,1.0
VAIPE_P_145_2.jpg,3,"[1138, 954, 1757, 1525]",0.261,89,89,1.0
VAIPE_P_145_3.jpg,0,"[1262, 994, 1935, 1905]",0.6574,43,43,1.0
VAIPE_P_145_3.jpg,1,"[1600, 2069, 1966, 2431]",0.6411,7,7,1.0
VAIPE_P_145_3.jpg,2,"[1604, 757, 2174, 1699]",0.6321,43,43,1.0
VAIPE_P_145_3.jpg,3,"[2255, 1968, 2631, 2340]",0.3839,7,7,1.0
VAIPE_P_145_4.jpg,-1,,,,NO_DETECTION,
VAIPE_P_145_5.jpg,0,"[923, 1787, 1723, 2328]",0.9025,43,43,1.0
VAIPE_P_145_5.jpg,1,"[1383, 566, 1786, 1431]",0.883,43,43,1.0
VAIPE_P_145_5.jpg,2,"[2157, 1409, 2867, 1861]",0.8812,89,89,1.0
VAIPE_P_145_5.jpg,3,"[1734, 923, 2038, 1236]",0.8793,7,7,1.0
VAIPE_P_145_5.jpg,4,"[2309, 1805, 3010, 2243]",0.8732,89,89,1.0
VAIPE_P_145_5.jpg,5,"[2138, 1120, 2451, 1420]",0.8731,7,7,1.0
VAIPE_P_146_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_147_0.jpg,0,"[1535, 1049, 2005, 1553]",0.8417,51,51,1.0
VAIPE_P_147_0.jpg,1,"[1046, 2050, 1831, 2594]",0.7927,10,10,1.0
VAIPE_P_147_1.jpg,0,"[1821, 1455, 2271, 1915]",0.8081,51,51,1.0
VAIPE_P_147_1.jpg,1,"[756, 1986, 1522, 2490]",0.3199,10,10,1.0
VAIPE_P_148_0.jpg,0,"[1050, 2407, 1806, 3124]",0.8619,48,48,1.0
VAIPE_P_148_0.jpg,1,"[1513, 1982, 2066, 2521]",0.7879,51,51,1.0
VAIPE_P_148_1.jpg,0,"[1717, 1817, 2020, 2367]",0.7106,48,48,1.0
VAIPE_P_148_1.jpg,1,"[1594, 2572, 2001, 2970]",0.6596,51,51,1.0
VAIPE_P_148_2.jpg,0,"[1042, 2036, 1768, 2545]",0.856,48,48,1.0
VAIPE_P_148_2.jpg,1,"[1604, 2477, 2183, 3016]",0.8291,51,51,1.0
VAIPE_P_148_3.jpg,0,"[1617, 2600, 2302, 3024]",0.6004,48,48,1.0
VAIPE_P_148_3.jpg,1,"[1696, 2118, 2167, 2570]",0.3936,51,51,1.0
VAIPE_P_149_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_149_1.jpg,0,"[639, 2788, 1128, 3229]",0.2985,37,37,1.0
VAIPE_P_149_2.jpg,-1,,,,NO_DETECTION,
VAIPE_P_149_3.jpg,-1,,,,NO_DETECTION,
VAIPE_P_14_0.jpg,0,"[1651, 2066, 2144, 2561]",0.8589,57,57,1.0
VAIPE_P_150_0.jpg,-1,,,,NO_DETECTION,
VAIPE_P_150_1.jpg,0,"[1674, 1360, 2222, 2257]",0.8585,2,2,1.0
VAIPE_P_150_1.jpg,1,"[959, 2091, 1433, 3124]",0.8176,19,19,1.0
VAIPE_P_150_1.jpg,2,"[1135, 1207, 1525, 2098]",0.7497,2,2,1.0
VAIPE_P_150_1.jpg,3,"[1342, 1718, 1829, 2685]",0.6311,19,19,1.0
VAIPE_P_151_0.jpg,0,"[831, 2036, 1652, 2363]",0.9061,10,10,1.0
VAIPE_P_151_0.jpg,1,"[1251, 2693, 2058, 3223]",0.8971,10,10,1.0
VAIPE_P_151_0.jpg,2,"[1283, 2237, 1938, 2752]",0.8951,89,89,1.0
VAIPE_P_151_0.jpg,3,"[600, 2338, 1016, 2742]",0.8941,64,64,1.0
VAIPE_P_151_0.jpg,4,"[721, 2735, 1140, 3162]",0.8863,64,64,1.0
VAIPE_P_151_1.jpg,0,"[1135, 1609, 1983, 2105]",0.8744,89,89,1.0
VAIPE_P_151_1.jpg,1,"[739, 2163, 1292, 2689]",0.8633,64,64,1.0
VAIPE_P_151_1.jpg,2,"[983, 1242, 1951, 1811]",0.8539,10,10,1.0
VAIPE_P_151_1.jpg,3,"[995, 2768, 1531, 3370]",0.7939,64,64,1.0
VAIPE_P_151_1.jpg,4,"[1330, 1995, 1807, 3044]",0.4856,10,10,1.0
VAIPE_P_151_2.jpg,0,"[442, 2526, 1240, 3305]",0.9126,10,10,1.0
VAIPE_P_151_2.jpg,1,"[1728, 2365, 2447, 3224]",0.905,10,10,1.0
VAIPE_P_151_2.jpg,2,"[222, 2490, 715, 2987]",0.8831,64,64,1.0
VAIPE_P_151_2.jpg,3,"[896, 2096, 1384, 2592]",0.879,64,64,1.0
VAIPE_P_151_2.jpg,4,"[1339, 1875, 1726, 2703]",0.8712,89,89,1.0
VAIPE_P_151_3.jpg,0,"[1118, 2855, 1614, 3413]",0.872,64,64,1.0
VAIPE_P_151_3.jpg,1,"[1016, 1924, 1429, 2677]",0.8532,89,89,1.0
VAIPE_P_151_3.jpg,2,"[802, 2569, 1302, 3067]",0.8339,64,64,1.0
VAIPE_P_151_3.jpg,3,"[672, 1721, 1093, 2639]",0.8191,10,10,1.0
VAIPE_P_151_3.jpg,4,"[1334, 1893, 1760, 2776]",0.7671,10,10,1.0
VAIPE_P_152_0.jpg,0,"[1367, 1302, 2166, 2169]",0.8721,10,10,1.0
VAIPE_P_152_0.jpg,1,"[1190, 2255, 1623, 2687]",0.8224,63,63,1.0
VAIPE_P_152_1.jpg,0,"[899, 1816, 1312, 2244]",0.7872,63,63,1.0
VAIPE_P_152_1.jpg,1,"[1445, 1583, 1921, 2663]",0.5285,10,10,1.0
VAIPE_P_153_0.jpg,0,"[362, 594, 477, 813]",0.7334,10,10,1.0
VAIPE_P_153_0.jpg,1,"[476, 603, 585, 819]",0.5924,10,10,1.0
VAIPE_P_153_1.jpg,0,"[143, 830, 422, 977]",0.8922,10,10,1.0
VAIPE_P_153_1.jpg,1,"[568, 739, 708, 1022]",0.8783,10,10,1.0
VAIPE_P_153_1.jpg,2,"[391, 936, 484, 1030]",0.8555,46,46,1.0
VAIPE_P_153_2.jpg,0,"[512, 496, 681, 860]",0.8749,10,10,1.0
